Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,320.7,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,325.5,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2021,2021,7021,Annual value,USD,396,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2000,2000,7021,Annual value,USD,109.6,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2001,2001,7021,Annual value,USD,97.6,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2002,2002,7021,Annual value,USD,93,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2003,2003,7021,Annual value,USD,135.4,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2004,2004,7021,Annual value,USD,105.5,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2005,2005,7021,Annual value,USD,105.7,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2006,2006,7021,Annual value,USD,117.9,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2007,2007,7021,Annual value,USD,287.4,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2008,2008,7021,Annual value,USD,232.9,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2009,2009,7021,Annual value,USD,183.4,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2010,2010,7021,Annual value,USD,215,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2011,2011,7021,Annual value,USD,253.9,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2012,2012,7021,Annual value,USD,282.7,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2013,2013,7021,Annual value,USD,265.6,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2014,2014,7021,Annual value,USD,170,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2015,2015,7021,Annual value,USD,171.4,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2016,2016,7021,Annual value,USD,196.5,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2017,2017,7021,Annual value,USD,180.7,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2018,2018,7021,Annual value,USD,183,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2019,2019,7021,Annual value,USD,184.7,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),112,Maize (corn),2020,2020,7021,Annual value,USD,171.3,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,296.1,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,307.3,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,313.4,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,368.1,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,400,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,379.8,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,379.5,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,494.8,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,550,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,361.1,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,397.1,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,459.2,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,399.8,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,490.1,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,498.4,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,330,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,308.6,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,399.4,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,396.3,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,378.7,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,395.8,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2021,2021,7021,Annual value,USD,436.6,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),1991,1991,7021,Annual value,USD,337.8,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),1992,1992,7021,Annual value,USD,287,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),1993,1993,7021,Annual value,USD,288.4,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),1994,1994,7021,Annual value,USD,216.8,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),1995,1995,7021,Annual value,USD,178.6,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),1996,1996,7021,Annual value,USD,208.3,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),1997,1997,7021,Annual value,USD,135.3,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),1998,1998,7021,Annual value,USD,99.2,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),1999,1999,7021,Annual value,USD,98.7,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),2000,2000,7021,Annual value,USD,143.8,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),2001,2001,7021,Annual value,USD,139,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),2002,2002,7021,Annual value,USD,135.4,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),2003,2003,7021,Annual value,USD,109.7,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),2006,2006,7021,Annual value,USD,169,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),2007,2007,7021,Annual value,USD,253.8,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),2008,2008,7021,Annual value,USD,226.5,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),2009,2009,7021,Annual value,USD,220.3,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),2010,2010,7021,Annual value,USD,215.3,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),112,Maize (corn),2011,2011,7021,Annual value,USD,216.3,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),1802,Sugar cane,1991,1991,7021,Annual value,USD,12.7,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),1802,Sugar cane,1992,1992,7021,Annual value,USD,13.4,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),1802,Sugar cane,1993,1993,7021,Annual value,USD,15.7,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),1802,Sugar cane,1994,1994,7021,Annual value,USD,14.7,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),1802,Sugar cane,1995,1995,7021,Annual value,USD,17.6,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),1802,Sugar cane,1996,1996,7021,Annual value,USD,23.4,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),1802,Sugar cane,1997,1997,7021,Annual value,USD,137.5,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),1802,Sugar cane,1998,1998,7021,Annual value,USD,137.8,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),1802,Sugar cane,1999,1999,7021,Annual value,USD,127.3,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),1802,Sugar cane,2000,2000,7021,Annual value,USD,62.8,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),1802,Sugar cane,2001,2001,7021,Annual value,USD,66.3,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),1802,Sugar cane,2002,2002,7021,Annual value,USD,53.7,A,Official figure
PP,Producer Prices,450,Madagascar,5532,Producer Price (USD/tonne),1802,Sugar cane,2004,2004,7021,Annual value,USD,12.9,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),1996,1996,7021,Annual value,USD,127.2,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),1997,1997,7021,Annual value,USD,128.2,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),1998,1998,7021,Annual value,USD,226.2,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),1999,1999,7021,Annual value,USD,186,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2000,2000,7021,Annual value,USD,111.9,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2001,2001,7021,Annual value,USD,156.4,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2002,2002,7021,Annual value,USD,279.7,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2003,2003,7021,Annual value,USD,128.7,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2004,2004,7021,Annual value,USD,144.4,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2005,2005,7021,Annual value,USD,185.8,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2006,2006,7021,Annual value,USD,198.5,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2007,2007,7021,Annual value,USD,135.8,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2008,2008,7021,Annual value,USD,327.3,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2009,2009,7021,Annual value,USD,332.6,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2010,2010,7021,Annual value,USD,228.8,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2011,2011,7021,Annual value,USD,193.7,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2012,2012,7021,Annual value,USD,218.2,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2013,2013,7021,Annual value,USD,292.7,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2014,2014,7021,Annual value,USD,225.5,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2015,2015,7021,Annual value,USD,240.3,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2016,2016,7021,Annual value,USD,302.4,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),112,Maize (corn),2017,2017,7021,Annual value,USD,177.2,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,1996,1996,7021,Annual value,USD,709.7,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,1997,1997,7021,Annual value,USD,618.8,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,1998,1998,7021,Annual value,USD,414.5,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2000,2000,7021,Annual value,USD,472.9,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2001,2001,7021,Annual value,USD,493,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2002,2002,7021,Annual value,USD,613.4,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2003,2003,7021,Annual value,USD,489.8,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2004,2004,7021,Annual value,USD,456.5,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2005,2005,7021,Annual value,USD,548.9,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2006,2006,7021,Annual value,USD,588.2,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2007,2007,7021,Annual value,USD,557.3,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2008,2008,7021,Annual value,USD,754.3,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2009,2009,7021,Annual value,USD,964.2,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2010,2010,7021,Annual value,USD,765.9,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2011,2011,7021,Annual value,USD,890.5,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2012,2012,7021,Annual value,USD,907.1,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2013,2013,7021,Annual value,USD,674.2,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2014,2014,7021,Annual value,USD,637.4,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2015,2015,7021,Annual value,USD,639.5,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2016,2016,7021,Annual value,USD,598.7,A,Official figure
PP,Producer Prices,454,Malawi,5532,Producer Price (USD/tonne),141,Soya beans,2017,2017,7021,Annual value,USD,539.6,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),112,Maize (corn),2006,2006,7021,Annual value,USD,100.9,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),112,Maize (corn),2007,2007,7021,Annual value,USD,113.5,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),112,Maize (corn),2008,2008,7021,Annual value,USD,134.9,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),112,Maize (corn),2009,2009,7021,Annual value,USD,141.9,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),112,Maize (corn),2010,2010,7021,Annual value,USD,155.2,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),112,Maize (corn),2011,2011,7021,Annual value,USD,179.7,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),112,Maize (corn),2012,2012,7021,Annual value,USD,194.3,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),112,Maize (corn),2013,2013,7021,Annual value,USD,190.4,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),112,Maize (corn),2014,2014,7021,Annual value,USD,183.3,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),112,Maize (corn),2015,2015,7021,Annual value,USD,166.4,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1993,1993,7021,Annual value,USD,349.6,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1994,1994,7021,Annual value,USD,342.9,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,359.4,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,417.3,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,423,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,344,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,415.8,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,355.3,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,350,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,350,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,355.3,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,350,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,351.2,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,362.6,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,450.9,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,464.7,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,510.7,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,558.8,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,620.9,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,615.1,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,634.7,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,611.1,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,512.1,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,530.3,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,581.3,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,619.6,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,603.5,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,594.7,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2021,2021,7021,Annual value,USD,603.4,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),1802,Sugar cane,2004,2004,7021,Annual value,USD,53.9,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),1802,Sugar cane,2005,2005,7021,Annual value,USD,54.1,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),1802,Sugar cane,2006,2006,7021,Annual value,USD,27.3,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),1802,Sugar cane,2007,2007,7021,Annual value,USD,174.5,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),1802,Sugar cane,2008,2008,7021,Annual value,USD,179.9,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),1802,Sugar cane,2009,2009,7021,Annual value,USD,184.4,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),1802,Sugar cane,2010,2010,7021,Annual value,USD,248.4,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),1802,Sugar cane,2011,2011,7021,Annual value,USD,359.5,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),1802,Sugar cane,2012,2012,7021,Annual value,USD,291.4,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),1802,Sugar cane,2013,2013,7021,Annual value,USD,253.9,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),1802,Sugar cane,2014,2014,7021,Annual value,USD,290.3,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),1802,Sugar cane,2015,2015,7021,Annual value,USD,217.6,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),1802,Sugar cane,2016,2016,7021,Annual value,USD,204.9,A,Official figure
PP,Producer Prices,458,Malaysia,5532,Producer Price (USD/tonne),1802,Sugar cane,2017,2017,7021,Annual value,USD,218.6,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),143,Cotton seed,2007,2007,7021,Annual value,USD,61.6,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),143,Cotton seed,2008,2008,7021,Annual value,USD,131.8,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),143,Cotton seed,2009,2009,7021,Annual value,USD,72.9,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),143,Cotton seed,2010,2010,7021,Annual value,USD,202.7,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),1991,1991,7021,Annual value,USD,134.7,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),1992,1992,7021,Annual value,USD,143.6,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),1993,1993,7021,Annual value,USD,116.5,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),1994,1994,7021,Annual value,USD,99.1,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),1995,1995,7021,Annual value,USD,166.3,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),1996,1996,7021,Annual value,USD,134.9,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),1997,1997,7021,Annual value,USD,183.3,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),1998,1998,7021,Annual value,USD,239.5,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),1999,1999,7021,Annual value,USD,187.3,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2000,2000,7021,Annual value,USD,107.7,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2001,2001,7021,Annual value,USD,111.9,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2002,2002,7021,Annual value,USD,170.7,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2003,2003,7021,Annual value,USD,132.5,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2004,2004,7021,Annual value,USD,100.3,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2005,2005,7021,Annual value,USD,163,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2006,2006,7021,Annual value,USD,137.7,A,Official figure
